2024-03-22 11:17:57,Front:0mm, Back:20986mm, Up:697mm, Left:744mm, Right:1177mm
2024-03-22 11:17:58,Front:0mm, Back:20979mm, Up:696mm, Left:744mm, Right:1174mm
2024-03-22 11:17:59,Front:0mm, Back:20979mm, Up:696mm, Left:799mm, Right:1218mm
2024-03-22 11:18:00,Front:0mm, Back:20974mm, Up:697mm, Left:892mm, Right:1293mm
2024-03-22 11:18:00,Front:0mm, Back:20974mm, Up:699mm, Left:894mm, Right:1292mm
2024-03-22 11:18:01,Front:0mm, Back:20972mm, Up:698mm, Left:892mm, Right:1293mm
2024-03-22 11:18:01,Front:0mm, Back:21043mm, Up:700mm, Left:0mm, Right:1295mm
2024-03-22 11:18:02,Front:0mm, Back:21185mm, Up:699mm, Left:1120mm, Right:1299mm
2024-03-22 11:18:02,Front:0mm, Back:21185mm, Up:697mm, Left:1115mm, Right:1304mm
2024-03-22 11:18:03,Front:0mm, Back:21432mm, Up:696mm, Left:1111mm, Right:1308mm
2024-03-22 11:18:04,Front:0mm, Back:21432mm, Up:696mm, Left:1093mm, Right:1334mm
2024-03-22 11:18:04,Front:0mm, Back:21770mm, Up:696mm, Left:444mm, Right:1355mm
2024-03-22 11:18:05,Front:0mm, Back:21770mm, Up:695mm, Left:165mm, Right:1354mm
2024-03-22 11:18:05,Front:0mm, Back:22155mm, Up:692mm, Left:165mm, Right:1352mm
2024-03-22 11:18:06,Front:0mm, Back:22155mm, Up:686mm, Left:171mm, Right:1352mm
2024-03-22 11:18:06,Front:1011mm, Back:22538mm, Up:687mm, Left:10089mm, Right:1501mm
2024-03-22 11:18:07,Front:1001mm, Back:23976mm, Up:679mm, Left:12114mm, Right:2022mm
2024-03-22 11:18:08,Front:1002mm, Back:24421mm, Up:673mm, Left:12139mm, Right:3250mm
2024-03-22 11:18:08,Front:1031mm, Back:24420mm, Up:680mm, Left:12142mm, Right:11220mm
